Date,Stock,Action,Side,Qty,EntryPrice,ExitPrice,P&L,CashAfter,Reason
2001-09-17,AUROPHARMA_ohlcv,COVER,SHORT,176,7.188226222991943,5.862141132354736,228.33046469116212,36373.29231331252,EXIT_SHORT
2001-09-17,AXISBANK_ohlcv,COVER,SHORT,314,4.025938987731934,3.417814016342163,185.89466164779662,37191.259396034235,EXIT_SHORT
2001-09-17,BPCL_ohlcv,COVER,SHORT,188,6.711453914642334,5.772460460662842,171.4837560043335,37993.619820014945,EXIT_SHORT
2001-09-17,BRITANNIA_ohlcv,COVER,SHORT,30,40.903533935546875,38.07847213745117,79.84342987060546,38687.01625891875,EXIT_SHORT
2001-09-17,CIPLA_ohlcv,COVER,SHORT,15,83.17118072509766,71.8936767578125,164.17228866577148,39474.97240302276,EXIT_SHORT
2001-09-17,DRREDDY_ohlcv,COVER,SHORT,14,85.32614135742188,82.16779327392578,39.43860925292969,40111.69400177764,EXIT_SHORT
2001-09-17,EICHERMOT_ohlcv,COVER,SHORT,910,1.3920016288757324,1.3088427782058716,70.6076681804657,40815.662411096564,EXIT_SHORT
2001-09-17,GAIL_ohlcv,COVER,SHORT,227,5.56434440612793,4.840979099273682,159.15149993515016,41606.36700112723,EXIT_SHORT
2001-09-17,HDFCBANK_ohlcv,COVER,SHORT,69,18.136579513549805,15.890631675720217,149.96470486450184,42382.0436992092,EXIT_SHORT
2001-09-17,HINDALCO_ohlcv,COVER,SHORT,26,48.45417404174805,44.048248291015625,109.51483541870117,43121.46279717063,EXIT_SHORT
2001-09-17,HINDUNILVR_ohlcv,COVER,SHORT,10,120.32249450683594,110.29564666748048,95.4555786132811,43818.53084831809,EXIT_SHORT
2001-09-17,INFY_ohlcv,COVER,SHORT,38,33.08488464355469,27.130821228027344,221.22550732421874,44668.36916386985,EXIT_SHORT
2001-09-17,ITC_ohlcv,COVER,SHORT,121,10.417435646057127,9.653992652893066,87.3345633201597,45385.95858377647,EXIT_SHORT
2001-09-17,M&M_ohlcv,COVER,SHORT,224,5.645305633544922,4.5956315994262695,230.06878979492188,46248.301604528424,EXIT_SHORT
2001-09-17,ONGC_ohlcv,COVER,SHORT,130,9.70738410949707,8.667935371398926,130.08049621582032,47009.362067861555,EXIT_SHORT
2001-09-17,RELIANCE_ohlcv,COVER,SHORT,77,16.44565200805664,14.499666213989258,144.77564532470703,47787.29531549644,EXIT_SHORT
2001-09-17,SBIN_ohlcv,COVER,SHORT,93,13.513319969177246,11.772823333740234,156.83923206710816,48572.50392613029,EXIT_SHORT
2001-09-17,SIEMENS_ohlcv,COVER,SHORT,77,16.32192039489746,15.393465995788574,66.46383724975585,49267.3616985836,EXIT_SHORT
2001-09-17,SUNPHARMA_ohlcv,COVER,SHORT,114,11.077630996704102,9.864808082580566,133.21041247558594,50031.99707787132,EXIT_SHORT
2001-09-17,TATACONSUM_ohlcv,COVER,SHORT,89,14.150127410888672,11.772747039794922,206.5494076690674,50868.22715532493,EXIT_SHORT
2001-09-17,TATAMOTORS_ohlcv,COVER,SHORT,96,13.184017181396484,12.02322006225586,106.37386083984374,51607.4338408718,EXIT_SHORT
2001-09-17,TATASTEEL_ohlcv,COVER,SHORT,347,3.651545524597168,3.223013401031494,143.63230168914794,52384.60929107856,EXIT_SHORT
2001-09-17,TITAN_ohlcv,COVER,SHORT,869,1.4568971395492554,1.236564040184021,186.40528889131545,53204.036387104024,EXIT_SHORT
2001-09-17,WIPRO_ohlcv,COVER,SHORT,48,26.07782936096191,19.757280349731445,298.3794093017576,54128.28370106887,EXIT_SHORT
2001-09-19,AUROPHARMA_ohlcv,SHORT,SHORT,209,6.457829475402832,,-680.2419256210327,53448.04177544783,SCORE
2001-09-19,AXISBANK_ohlcv,SHORT,SHORT,367,3.67953896522522,,-680.5969633197785,52767.44481212805,SCORE
2001-09-19,BPCL_ohlcv,SHORT,SHORT,219,6.15275239944458,,-679.116198841095,52088.328613286954,SCORE
2001-09-19,BRITANNIA_ohlcv,SHORT,SHORT,36,36.84909439086914,,-668.5899686279297,51419.738644659024,SCORE
2001-09-19,CIPLA_ohlcv,SHORT,SHORT,16,80.37454223632812,,-648.14030859375,50771.598336065275,SCORE
2001-09-19,DRREDDY_ohlcv,SHORT,SHORT,15,84.83000183105469,,-641.3148138427734,50130.283522222504,SCORE
2001-09-19,EICHERMOT_ohlcv,SHORT,SHORT,1011,1.337767481803894,,-681.6513937482833,49448.63212847422,SCORE
2001-09-19,GAIL_ohlcv,SHORT,SHORT,264,5.113631725311279,,-680.3993828430176,48768.232745631205,SCORE
2001-09-19,HDFCBANK_ohlcv,SHORT,SHORT,76,17.592613220214844,,-673.8674567871094,48094.3652888441,SCORE
2001-09-19,HINDALCO_ohlcv,SHORT,SHORT,31,43.60362243652344,,-681.2629969482422,47413.102291895855,SCORE
2001-09-19,HINDUNILVR_ohlcv,SHORT,SHORT,10,124.1338882446289,,-625.6347967529297,46787.467495142926,SCORE
2001-09-19,INFY_ohlcv,SHORT,SHORT,50,26.75026512145996,,-674.1066810607911,46113.36081408214,SCORE
2001-09-19,ITC_ohlcv,SHORT,SHORT,137,9.876665115356444,,-681.9639728851317,45431.396841197005,SCORE
2001-09-19,M&M_ohlcv,SHORT,SHORT,270,4.99697732925415,,-679.9886749649048,44751.408166232104,SCORE
2001-09-19,ONGC_ohlcv,SHORT,SHORT,145,9.31627082824707,,-680.833072128296,44070.575094103806,SCORE
2001-09-19,RELIANCE_ohlcv,SHORT,SHORT,99,13.630184173583984,,-680.0916695251465,43390.48342457866,SCORE
2001-09-19,SBIN_ohlcv,SHORT,SHORT,109,12.341687202453612,,-678.0029281539915,42712.48049642467,SCORE
2001-09-19,SIEMENS_ohlcv,SHORT,SHORT,81,16.597169876098633,,-677.5628630218506,42034.91763340282,SCORE
2001-09-19,SUNPHARMA_ohlcv,SHORT,SHORT,126,10.674988746643066,,-677.9044853668213,41357.013148036,SCORE
2001-09-19,TATACONSUM_ohlcv,SHORT,SHORT,108,12.422928810119627,,-676.2048609924316,40680.80828704357,SCORE
2001-09-19,TATAMOTORS_ohlcv,SHORT,SHORT,101,13.37276554107666,,-680.7272571029663,40000.0810299406,SCORE
2001-09-19,TATASTEEL_ohlcv,SHORT,SHORT,419,3.223013401031494,,-680.6230779762268,39319.457951964374,SCORE
2001-09-19,TITAN_ohlcv,SHORT,SHORT,977,1.3849518299102783,,-681.9613606624604,38637.49659130191,SCORE
2001-09-19,WIPRO_ohlcv,SHORT,SHORT,74,18.16236686706543,,-677.3836346740723,37960.11295662784,SCORE
2001-09-25,AUROPHARMA_ohlcv,COVER,SHORT,209,6.457829475402832,6.365213871002197,13.957915878295898,38633.63800322952,EXIT_SHORT
2001-09-25,AXISBANK_ohlcv,COVER,SHORT,367,3.67953896522522,3.9027743339538574,-87.3289435243605,39221.50445982399,EXIT_SHORT
2001-09-25,BPCL_ohlcv,COVER,SHORT,219,6.15275239944458,7.2912821769714355,-254.7278323802948,39640.503015182876,EXIT_SHORT
2001-09-25,BRITANNIA_ohlcv,COVER,SHORT,36,36.84909439086914,36.765682220458984,-2.3034314575195314,40301.483282761,EXIT_SHORT
2001-09-25,CIPLA_ohlcv,COVER,SHORT,16,80.37454223632812,72.46983337402344,121.33137109375,41065.81099174538,EXIT_SHORT
2001-09-25,DRREDDY_ohlcv,COVER,SHORT,15,84.83000183105469,82.65705871582031,27.50434661865234,41729.54035209694,EXIT_SHORT
2001-09-25,EICHERMOT_ohlcv,COVER,SHORT,1011,1.337767481803894,1.337767481803894,-5.409931696414947,42400.3718824524,EXIT_SHORT
2001-09-25,GAIL_ohlcv,COVER,SHORT,264,5.113631725311279,5.302819728851318,-55.34562803649902,43020.02564215699,EXIT_SHORT
2001-09-25,HDFCBANK_ohlcv,COVER,SHORT,76,17.592613220214844,17.172266006469727,26.598233825683593,43715.14317835083,EXIT_SHORT
2001-09-25,HINDALCO_ohlcv,COVER,SHORT,31,43.60362243652344,36.69156646728515,208.86688586425805,44599.8662119812,EXIT_SHORT
2001-09-25,HINDUNILVR_ohlcv,COVER,SHORT,10,124.1338882446289,112.05471801757812,115.82634674072266,45336.36199994507,EXIT_SHORT
2001-09-25,INFY_ohlcv,COVER,SHORT,50,26.75026512145996,25.81236267089844,41.545069503784,46046.66369748535,EXIT_SHORT
2001-09-25,ITC_ohlcv,COVER,SHORT,137,9.876665115356444,9.166754722595217,91.84531132507276,46815.06056921234,EXIT_SHORT
2001-09-25,M&M_ohlcv,COVER,SHORT,270,4.99697732925415,4.569169521331787,110.1113726234436,47599.7638812851,EXIT_SHORT
2001-09-25,ONGC_ohlcv,COVER,SHORT,145,9.31627082824707,9.235231399536133,6.347280082702636,48281.54079641571,EXIT_SHORT
2001-09-25,RELIANCE_ohlcv,COVER,SHORT,99,13.630184173583984,11.405410766601562,214.85501435852052,49171.089927366644,EXIT_SHORT
2001-09-25,SBIN_ohlcv,COVER,SHORT,109,12.341687202453612,11.128616333007812,126.8437491493223,49970.55562904969,EXIT_SHORT
2001-09-25,SIEMENS_ohlcv,COVER,SHORT,81,16.597169876098633,15.79196071624756,59.84445890808091,50702.58546793977,EXIT_SHORT
2001-09-25,SUNPHARMA_ohlcv,COVER,SHORT,126,10.674988746643066,10.298727989196776,42.02866110992454,51417.1384200882,EXIT_SHORT
2001-09-25,TATACONSUM_ohlcv,COVER,SHORT,108,12.422928810119627,12.50730323791504,-14.47914344787636,52073.49743238679,EXIT_SHORT
2001-09-25,TATAMOTORS_ohlcv,COVER,SHORT,101,13.37276554107666,13.410514831542969,-9.21527561569214,52739.606816595464,EXIT_SHORT
2001-09-25,TATASTEEL_ohlcv,COVER,SHORT,419,3.223013401031494,3.234290599822998,-10.12691675376892,53404.70120735779,EXIT_SHORT
2001-09-25,TITAN_ohlcv,COVER,SHORT,977,1.3849518299102783,1.3309926986694336,47.30567947101593,54128.55585573998,EXIT_SHORT
2001-09-25,WIPRO_ohlcv,COVER,SHORT,74,18.16236686706543,19.231704711914062,-84.5070611114502,54716.05636870995,EXIT_SHORT
2001-09-26,AUROPHARMA_ohlcv,SHORT,SHORT,1778,6.803031921386719,,-6096.278541137695,48619.77782757225,SCORE
2001-09-26,AXISBANK_ohlcv,SHORT,SHORT,3124,3.87198257446289,,-6096.421075561522,42523.35675201073,SCORE
2001-09-26,BPCL_ohlcv,SHORT,SHORT,1662,7.27484941482544,,-6093.7630626297005,36429.59368938103,SCORE
2001-09-26,BRITANNIA_ohlcv,SHORT,SHORT,329,36.72578048706055,,-6089.722017242431,30339.871672138597,SCORE
2001-09-26,CIPLA_ohlcv,SHORT,SHORT,163,74.16802978515625,,-6093.051982910156,24246.81968922844,SCORE
2001-09-26,DRREDDY_ohlcv,SHORT,SHORT,148,81.39370727539062,,-6071.319413085937,18175.500276142502,SCORE
2001-09-26,EICHERMOT_ohlcv,SHORT,SHORT,9267,1.305227279663086,,-6096.15276512146,12079.347511021042,SCORE
2001-09-26,GAIL_ohlcv,SHORT,SHORT,2189,5.525394439697266,,-6095.9245679626465,5983.4229430583955,SCORE
2001-09-27,AUROPHARMA_ohlcv,COVER,SHORT,1778,6.803031921386719,7.196647644042969,-748.2319179077149,11271.575482669734,EXIT_SHORT
2001-09-27,AXISBANK_ohlcv,COVER,SHORT,3124,3.87198257446289,3.841191053390503,47.80841757964949,17367.42068156042,EXIT_SHORT
2001-09-27,BPCL_ohlcv,COVER,SHORT,1662,7.27484941482544,7.164517879486084,135.00781282425072,23547.828358104613,EXIT_SHORT
2001-09-27,BRITANNIA_ohlcv,COVER,SHORT,329,36.72578048706055,36.943382263183594,-119.9221114654541,29469.29713676062,EXIT_SHORT
2001-09-27,CIPLA_ohlcv,COVER,SHORT,163,74.16802978515625,75.49893951416016,-265.2958412475586,35248.69572300329,EXIT_SHORT
2001-09-27,DRREDDY_ohlcv,COVER,SHORT,148,81.39370727539062,81.1823959350586,-16.910996337890623,41254.919065044305,EXIT_SHORT
2001-09-27,EICHERMOT_ohlcv,COVER,SHORT,9267,1.305227279663086,1.3558454513549805,-517.4607618713379,46785.22890349188,EXIT_SHORT
2001-09-27,GAIL_ohlcv,COVER,SHORT,2189,5.525394439697266,5.575473308563232,-158.00299766159057,52674.770120078945,EXIT_SHORT
2001-09-28,KOTAKBANK_ohlcv,BUY,LONG,711,1.851048231124878,,-1321.3596734991074,51353.41044657984,SCORE
2001-09-28,SHREECEM_ohlcv,BUY,LONG,56,23.285154342651367,,-1309.1845177612304,50044.2259288186,SCORE
2001-10-03,AUROPHARMA_ohlcv,SHORT,SHORT,198,6.64516544342041,,-663.1343499298096,49381.091578888794,SCORE
2001-10-03,AXISBANK_ohlcv,SHORT,SHORT,350,3.756516933441162,,-662.649587059021,48718.44199182977,SCORE
2001-10-03,BPCL_ohlcv,SHORT,SHORT,175,7.507250785827637,,-662.1395193099976,48056.302472519776,SCORE
2001-10-03,BRITANNIA_ohlcv,SHORT,SHORT,36,36.3123664855957,,-658.8515775146484,47397.450895005124,SCORE
2001-10-03,CIPLA_ohlcv,SHORT,SHORT,17,74.24552917480469,,-636.1356939697266,46761.315201035395,SCORE
2001-10-03,DRREDDY_ohlcv,SHORT,SHORT,16,81.06524658203125,,-653.7101484375,46107.60505259789,SCORE
2001-10-03,EICHERMOT_ohlcv,SHORT,SHORT,984,1.337767481803894,,-663.447053855896,45444.157998742,SCORE
2001-10-03,GAIL_ohlcv,SHORT,SHORT,220,5.959412574768066,,-660.7796662902832,44783.37833245171,SCORE
2001-10-03,HDFCBANK_ohlcv,SHORT,SHORT,75,17.378318786621094,,-656.9004501342773,44126.477882317435,SCORE
2001-10-03,HINDALCO_ohlcv,SHORT,SHORT,34,37.99607849121094,,-651.1008010253906,43475.37708129204,SCORE
2001-10-03,HINDUNILVR_ohlcv,SHORT,SHORT,10,124.3684539794922,,-626.8170080566407,42848.5600732354,SCORE
2001-10-03,INFY_ohlcv,SHORT,SHORT,58,22.68134117126465,,-663.0209651184082,42185.539108116995,SCORE
2001-10-03,ITC_ohlcv,SHORT,SHORT,139,9.458476066589355,,-662.6229993209839,41522.91610879601,SCORE
2001-10-03,M&M_ohlcv,SHORT,SHORT,267,4.913180351257324,,-661.1568535079956,40861.759255288016,SCORE
2001-10-03,ONGC_ohlcv,SHORT,SHORT,137,9.605201721191406,,-663.2199684448242,40198.539286843195,SCORE
2001-10-03,RELIANCE_ohlcv,SHORT,SHORT,96,13.613622665405272,,-658.6815190429686,39539.857767800226,SCORE
2001-10-03,SBIN_ohlcv,SHORT,SHORT,101,12.993431091308594,,-661.4176162719726,38878.44015152825,SCORE
2001-10-03,SIEMENS_ohlcv,SHORT,SHORT,82,16.009693145751953,,-661.6485983276367,38216.791553200615,SCORE
2001-10-03,SUNPHARMA_ohlcv,SHORT,SHORT,132,9.946901321411133,,-661.7474511108398,37555.04410208978,SCORE
2001-10-03,TATACONSUM_ohlcv,SHORT,SHORT,104,12.636346817016602,,-662.3467547607422,36892.697347329035,SCORE
2001-10-03,TATAMOTORS_ohlcv,SHORT,SHORT,98,13.3067045211792,,-657.244749710083,36235.452597618954,SCORE
2001-10-03,TATASTEEL_ohlcv,SHORT,SHORT,418,3.1485838890075684,,-663.3184650650024,35572.134132553954,SCORE
2001-10-03,TITAN_ohlcv,SHORT,SHORT,1049,1.254550576210022,,-663.2758714399338,34908.85826111402,SCORE
2001-10-03,WIPRO_ohlcv,SHORT,SHORT,78,16.782960891723633,,-659.7717585754394,34249.08650253859,SCORE
2001-10-08,AUROPHARMA_ohlcv,COVER,SHORT,198,6.64516544342041,6.687263011932373,-13.598289596557617,34882.16689100005,EXIT_SHORT
2001-10-08,AXISBANK_ohlcv,COVER,SHORT,350,3.756516933441162,3.725726127624512,5.517658329009853,35545.07501268126,EXIT_SHORT
2001-10-08,BPCL_ohlcv,COVER,SHORT,175,7.507250785827637,7.526031017303467,-8.54161605834961,36193.417840382834,EXIT_SHORT
2001-10-08,BRITANNIA_ohlcv,COVER,SHORT,36,36.3123664855957,36.68226623535156,-18.545371765136718,36828.49506535842,EXIT_SHORT
2001-10-08,CIPLA_ohlcv,COVER,SHORT,17,74.24552917480469,70.06407165527344,66.03608184814453,37525.6181451924,EXIT_SHORT
2001-10-08,DRREDDY_ohlcv,COVER,SHORT,16,81.06524658203125,82.20223999023438,-23.3800703125,38150.76004753615,EXIT_SHORT
2001-10-08,EICHERMOT_ohlcv,COVER,SHORT,984,1.337767481803894,1.4390041828155518,-104.88236660385132,38704.05928197981,EXIT_SHORT
2001-10-08,GAIL_ohlcv,COVER,SHORT,220,5.959412574768066,6.115213871002197,-39.52056823730469,39320.07409696699,EXIT_SHORT
2001-10-08,HDFCBANK_ohlcv,COVER,SHORT,75,17.378318786621094,17.679155349731445,-27.776237869262694,39943.98481359602,EXIT_SHORT
2001-10-08,HINDALCO_ohlcv,COVER,SHORT,34,37.99607849121094,38.13203430175781,-9.789964233398438,40580.128183713205,EXIT_SHORT
2001-10-08,HINDUNILVR_ohlcv,COVER,SHORT,10,124.3684539794922,122.1402359008789,17.307442626953268,41219.27789623762,EXIT_SHORT
2001-10-08,INFY_ohlcv,COVER,SHORT,58,22.68134117126465,24.78839683532715,-127.4712996673584,41749.56549053694,EXIT_SHORT
2001-10-08,ITC_ohlcv,COVER,SHORT,139,9.458476066589355,9.201667785644531,30.437438358306885,42437.3670155232,EXIT_SHORT
2001-10-08,M&M_ohlcv,COVER,SHORT,267,4.913180351257324,5.199854850769043,-81.78936798477173,43011.48722443129,EXIT_SHORT
2001-10-08,ONGC_ohlcv,COVER,SHORT,137,9.605201721191406,9.323315620422363,33.354745262146,43702.79828759504,EXIT_SHORT
2001-10-08,RELIANCE_ohlcv,COVER,SHORT,96,13.613622665405272,13.931055068969728,-35.70114184570347,44320.55103368879,EXIT_SHORT
2001-10-08,SBIN_ohlcv,COVER,SHORT,101,12.993431091308594,12.97459602355957,-3.347004318237305,44973.372299481634,EXIT_SHORT
2001-10-08,SIEMENS_ohlcv,COVER,SHORT,82,16.009693145751953,15.635847091674805,25.40419708251953,45655.173915539985,EXIT_SHORT
2001-10-08,SUNPHARMA_ohlcv,COVER,SHORT,132,9.946901321411133,10.928106307983398,-134.77102212524414,46176.89838062788,EXIT_SHORT
2001-10-08,TATACONSUM_ohlcv,COVER,SHORT,104,12.636346817016602,12.422928810119627,16.938752441406436,46850.927167554146,EXIT_SHORT
2001-10-08,TATAMOTORS_ohlcv,COVER,SHORT,98,13.3067045211792,13.174579620361328,7.732012107849121,47510.68770119978,EXIT_SHORT
2001-10-08,TATASTEEL_ohlcv,COVER,SHORT,418,3.1485838890075684,3.245567798614502,-45.8037064781189,48122.938027524244,EXIT_SHORT
2001-10-08,TITAN_ohlcv,COVER,SHORT,1049,1.254550576210022,1.2612953186035156,-12.339328988552094,48768.61047575785,EXIT_SHORT
2001-10-08,WIPRO_ohlcv,COVER,SHORT,78,16.782960891723633,16.163726806640625,43.06397483825683,49466.20992537333,EXIT_SHORT
2001-10-12,KOTAKBANK_ohlcv,SELL,LONG,711,1.851048231124878,1.7909642457962036,-47.98409473800659,50734.32112296511,EXIT_LONG
2001-10-12,SHREECEM_ohlcv,SELL,LONG,56,23.285154342651367,26.06609344482422,150.51671514892578,52188.80648130251,EXIT_LONG
2001-10-15,KOTAKBANK_ohlcv,BUY,LONG,742,1.7563003301620483,,-1308.3875443601607,50880.418936942355,SCORE
2001-10-15,SHREECEM_ohlcv,BUY,LONG,50,25.941574096679688,,-1302.2670196533204,49578.15191728903,SCORE
2001-10-16,AUROPHARMA_ohlcv,BUY,LONG,179,7.287157535552979,,-1309.6188036594392,48268.53311362959,SCORE
2001-10-16,AXISBANK_ohlcv,BUY,LONG,353,3.694934129714966,,-1309.5289947805404,46959.00411884905,SCORE
2001-10-16,BPCL_ohlcv,BUY,LONG,183,7.105831623077393,,-1305.5686557712554,45653.435463077796,SCORE
2001-10-16,BRITANNIA_ohlcv,BUY,LONG,35,37.01953125,,-1300.866328125,44352.5691349528,SCORE
2001-10-16,CIPLA_ohlcv,BUY,LONG,17,73.37284851074219,,-1252.3277783813476,43100.24135657145,SCORE
2001-10-16,DRREDDY_ohlcv,BUY,LONG,15,85.77867126464844,,-1291.8267892456054,41808.414567325846,SCORE
2001-10-16,EICHERMOT_ohlcv,BUY,LONG,888,1.4679285287857056,,-1308.7346156959534,40499.67995162989,SCORE
2001-10-16,GAIL_ohlcv,BUY,LONG,209,6.226500988006592,,-1306.5440613193512,39193.13589031054,SCORE
2001-10-16,HDFCBANK_ohlcv,BUY,LONG,69,18.721769332885746,,-1296.969292304993,37896.16659800555,SCORE
2001-10-16,HINDALCO_ohlcv,BUY,LONG,33,38.40395736694336,,-1272.3999154815674,36623.76668252398,SCORE
2001-10-16,HINDUNILVR_ohlcv,BUY,LONG,9,133.310546875,,-1204.5941015625,35419.17258096148,SCORE
2001-10-16,INFY_ohlcv,BUY,LONG,42,30.80727195739746,,-1299.081043899536,34120.09153706194,SCORE
2001-10-16,ITC_ohlcv,BUY,LONG,129,10.083043098449709,,-1305.9154099388124,32814.17612712313,SCORE
2001-10-16,M&M_ohlcv,BUY,LONG,229,5.693820476531982,,-1309.1004286823272,31505.075698440804,SCORE
2001-10-16,ONGC_ohlcv,BUY,LONG,132,9.827186584472656,,-1302.3773836669923,30202.69831477381,SCORE
2001-10-16,RELIANCE_ohlcv,BUY,LONG,86,15.104166984558104,,-1304.1541941146847,28898.544120659124,SCORE
2001-10-16,SBIN_ohlcv,BUY,LONG,93,13.923957824707031,,-1300.107790008545,27598.43633065058,SCORE
2001-10-16,SIEMENS_ohlcv,BUY,LONG,83,15.66049575805664,,-1305.020432510376,26293.415898140203,SCORE
2001-10-16,SUNPHARMA_ohlcv,BUY,LONG,120,10.817669868469238,,-1303.3128657531738,24990.10303238703,SCORE
2001-10-16,TATACONSUM_ohlcv,BUY,LONG,103,12.561898231506348,,-1299.0510199165344,23691.052012470496,SCORE
2001-10-16,TATAMOTORS_ohlcv,BUY,LONG,90,14.429752349853516,,-1303.8724223327636,22387.179590137734,SCORE
2001-10-16,TATASTEEL_ohlcv,BUY,LONG,389,3.351572751998902,,-1308.9768477296832,21078.20274240805,SCORE
2001-10-16,TITAN_ohlcv,BUY,LONG,971,1.3422337770462036,,-1308.5222335019112,19769.68050890614,SCORE
2001-10-16,WIPRO_ohlcv,BUY,LONG,65,20.058259963989254,,-1309.0020452499386,18460.678463656204,SCORE
2001-10-19,KOTAKBANK_ohlcv,SELL,LONG,742,1.7563003301620483,1.7470566034317017,-12.071544613838196,19751.781764022606,EXIT_LONG
2001-10-19,SHREECEM_ohlcv,SELL,LONG,50,25.941574096679688,27.103761672973633,52.92106399536133,21101.78153285195,EXIT_LONG
2001-10-23,AUROPHARMA_ohlcv,SELL,LONG,179,7.287157535552979,7.310314178466797,-1.0725657138826064,22405.11016600205,EXIT_LONG
2001-10-23,AXISBANK_ohlcv,SELL,LONG,353,3.694934129714966,3.956658124923706,87.17132331752777,23796.593237108962,EXIT_LONG
2001-10-23,BPCL_ohlcv,SELL,LONG,183,7.105831623077393,7.652792930603027,94.89245052909851,25191.852874661225,EXIT_LONG
2001-10-23,BRITANNIA_ohlcv,SELL,LONG,35,37.01953125,36.99052047729492,-6.198111419677734,26481.338356991546,EXIT_LONG
2001-10-23,CIPLA_ohlcv,SELL,LONG,17,73.37284851074219,72.44963073730469,-20.68405584716797,27707.992725826996,EXIT_LONG
2001-10-23,DRREDDY_ohlcv,SELL,LONG,15,85.77867126464844,91.83349609375,85.67565216064453,29080.348446957367,EXIT_LONG
2001-10-23,EICHERMOT_ohlcv,SELL,LONG,888,1.4679285287857056,1.4896221160888672,14.049823390960693,30397.918803910034,EXIT_LONG
2001-10-23,GAIL_ohlcv,SELL,LONG,209,6.226500988006592,6.454638481140137,42.47538123893738,31741.73289164235,EXIT_LONG
2001-10-23,HDFCBANK_ohlcv,SELL,LONG,69,18.721769332885746,18.5280818939209,-18.53164162445093,33015.00333398701,EXIT_LONG
2001-10-23,HINDALCO_ohlcv,SELL,LONG,33,38.40395736694336,39.973052978515625,46.71083280944824,34329.04475990559,EXIT_LONG
2001-10-23,HINDUNILVR_ohlcv,SELL,LONG,9,133.310546875,129.38186645507812,-40.157303466796876,35488.682378313795,EXIT_LONG
2001-10-23,INFY_ohlcv,SELL,LONG,42,30.80727195739746,31.34491920471191,17.405562698364108,36799.99336322285,EXIT_LONG
2001-10-23,ITC_ohlcv,SELL,LONG,129,10.083043098449709,10.356144905090332,30.027282817840348,38130.733205740704,EXIT_LONG
2001-10-23,M&M_ohlcv,SELL,LONG,229,5.693820476531982,5.689411163330078,-6.22527227973938,39428.392822586786,EXIT_LONG
2001-10-23,ONGC_ohlcv,SELL,LONG,132,9.827186584472656,9.79899787902832,-8.909663635253906,40716.67178810192,EXIT_LONG
2001-10-23,RELIANCE_ohlcv,SELL,LONG,86,15.104166984558104,15.175933837890623,0.9761159439086926,42016.606264717826,EXIT_LONG
2001-10-23,SBIN_ohlcv,SELL,LONG,93,13.923957824707031,14.225340843200684,22.848908409118653,43334.3832508247,EXIT_LONG
2001-10-23,SIEMENS_ohlcv,SELL,LONG,83,15.66049575805664,15.578330993652344,-12.018960037231444,44622.18543870617,EXIT_LONG
2001-10-23,SUNPHARMA_ohlcv,SELL,LONG,120,10.817669868469238,10.857742309570312,-0.3837886047363286,45919.922034317744,EXIT_LONG
2001-10-23,TATACONSUM_ohlcv,SELL,LONG,103,12.561898231506348,14.130274772644045,156.36728166580218,47370.1648338287,EXIT_LONG
2001-10-23,TATAMOTORS_ohlcv,SELL,LONG,90,14.429752349853516,16.36441421508789,168.92485702514648,48837.76740234066,EXIT_LONG
2001-10-23,TATASTEEL_ohlcv,SELL,LONG,389,3.351572751998902,3.610947847366333,95.68186489582044,50237.21106776405,EXIT_LONG
2001-10-23,TITAN_ohlcv,SELL,LONG,971,1.3422337770462036,1.321999430656433,-24.860786334514618,51515.6592789414,EXIT_LONG
2001-10-23,WIPRO_ohlcv,SELL,LONG,65,20.058259963989254,20.494726181030273,23.15515651702904,52842.60133311773,EXIT_LONG
2001-10-24,KOTAKBANK_ohlcv,BUY,LONG,728,1.8140733242034912,,-1325.9279615402222,51516.67337157751,SCORE
2001-10-24,SHREECEM_ohlcv,BUY,LONG,44,29.88469696044922,,-1320.1863729248048,50196.486998652705,SCORE
2001-10-24,AUROPHARMA_ohlcv,SHORT,SHORT,179,7.375564575195312,,-665.3939337158203,49531.09306493688,SCORE
2001-10-24,AXISBANK_ohlcv,SHORT,SHORT,330,4.002845287322998,,-665.753228187561,48865.33983674932,SCORE
2001-10-24,BPCL_ohlcv,SHORT,SHORT,172,7.650447845458984,,-663.2020228271484,48202.13781392217,SCORE
2001-10-24,BRITANNIA_ohlcv,SHORT,SHORT,35,36.885353088378906,,-650.657628479004,47551.480185443164,SCORE
2001-10-24,CIPLA_ohlcv,SHORT,SHORT,18,73.32902526855469,,-665.2409172363281,46886.23926820684,SCORE
2001-10-24,DRREDDY_ohlcv,SHORT,SHORT,13,99.08280181884766,,-649.1905175170898,46237.04875068975,SCORE
2001-10-24,EICHERMOT_ohlcv,SHORT,SHORT,906,1.4570820331573486,,-665.3386263084411,45571.71012438131,SCORE
2001-10-24,GAIL_ohlcv,SHORT,SHORT,201,6.554797172546387,,-664.0271727676392,44907.68295161367,SCORE
2001-10-24,HDFCBANK_ohlcv,SHORT,SHORT,71,18.56517219543457,,-664.3361218414307,44243.34682977224,SCORE
2001-10-24,HINDALCO_ohlcv,SHORT,SHORT,32,41.06441879272461,,-662.2869462890625,43581.05988348318,SCORE
2001-10-24,HINDUNILVR_ohlcv,SHORT,SHORT,10,126.3914031982422,,-637.0126721191407,42944.04721136404,SCORE
