File,Total trades,Winning trades,Losing trades,Win rate,Average return per trade,Median return per trade,Max return,Min return,Average trade duration,Median trade duration,Max trade duration,Min trade duration,Total cumulative return,Maximum drawdown,Profit factor,Expectancy,Return volatility
ADANIENT_ohlcv.csv,167,124,43,0.7425149700598802,1.0719057813256063,0.6719075387446103,11.836679563675867,-0.6917781650259616,412.4191616766467,421.0,1023,21,1.783804885589924e+35,398305.85029027227,15.138188754555046,0.5199063969303839,1.7109398475505448
TECHM_ohlcv.csv,145,106,39,0.7310344827586207,0.6494701589341504,0.23903194478793086,3.9204635937856076,-0.8011363233332159,708.551724137931,715.0,1366,16,9.673741251590708e+20,7.446579286368175,11.968654470233117,0.3001000044730212,1.0359601615554266
WIPRO_ohlcv.csv,240,175,65,0.7291666666666666,0.2054180126628511,0.09964830433150673,3.5477210918746587,-0.6387876254714905,201.39166666666668,171.0,618,8,114948392259866.31,325.9701395745104,5.3808780396983344,0.0941499224704734,0.4474860126654236
ICICIPRULI_ohlcv.csv,75,54,21,0.72,0.154755923049345,0.09656885052999509,1.0058949544216238,-0.20286145664268962,282.64,288.0,482,29,11690.140518377226,1.158890292596071,9.533693248782173,0.06809260614171178,0.2423491826054012
HINDALCO_ohlcv.csv,276,198,78,0.717391304347826,0.3966359869501833,0.19309507220190558,3.906242603513271,-0.7360925636679533,441.5507246376812,438.5,1039,9,5.889875061793054e+27,4.5631607692833756,7.997283262504311,0.1724504291087753,0.7028091765483554
ONGC_ohlcv.csv,220,157,63,0.7136363636363636,0.7606897338054263,0.23876702920342757,6.506190058130284,-0.5186457997392638,834.3181818181819,909.5,1408,17,1.1434444644926647e+34,13.004137198515165,14.23853090307964,0.32502197717140946,1.3904621142632825
ADANIPORTS_ohlcv.csv,113,80,33,0.7079646017699115,0.17542600012341086,0.1127005507020962,1.8115608990067715,-0.3661568275937805,172.28318584070797,113.0,575,12,947248.6118946272,3.077486595450986,5.609892207643085,0.07296479651150717,0.3849075657221296
HEROMOTOCO_ohlcv.csv,173,122,51,0.7052023121387283,0.09569334061653717,0.0775691880032942,1.1282277788774204,-0.30401561274791805,228.21965317919074,203.0,557,13,616297.0695484179,17.1411968397709,4.186468797962578,0.039272989501584615,0.19170286946319987
M&M_ohlcv.csv,246,173,73,0.7032520325203252,1.5114669077388094,0.11706991613985115,16.777335112813414,-0.6357244862694003,652.3414634146342,368.0,1583,12,1.321613405175672e+44,28.34414398730928,25.788444026806403,0.6144174421702476,3.639611959120474
MARUTI_ohlcv.csv,151,106,45,0.7019867549668874,0.12146404897492769,0.07772585186362799,1.9678443739340234,-0.41347509017905115,147.0662251655629,118.0,424,10,436596.74328933615,37.72914946077816,4.629961745654382,0.04906825819516947,0.3147702506735675
DRREDDY_ohlcv.csv,229,160,69,0.6986899563318777,0.15299822960484305,0.09470161810092984,1.3447727817059074,-0.4216412129338437,220.99126637554585,208.0,711,12,146967913298.54727,45.53700760309962,4.92123415482655,0.06079842311808173,0.2974650045564498
COALINDIA_ohlcv.csv,116,81,35,0.6982758620689655,0.24341841247007984,0.10099791159749509,1.6467222194271505,-0.4159226927641734,374.8448275862069,356.5,851,21,124595073.47104006,1.2959020877316605,6.102809847007412,0.09652799115192823,0.4446932742915224
BAJAJ-AUTO_ohlcv.csv,142,99,43,0.6971830985915493,0.2160243862172631,0.06945718075713742,5.431612098413897,-0.6667981964133383,194.90845070422534,113.5,701,13,872973.6435429666,64.56772961475986,5.653271063008136,0.08519271569131502,0.7799806452575829
HDFCLIFE_ohlcv.csv,62,43,19,0.6935483870967742,0.08435917336633271,0.08429191809261903,0.5637173410574573,-0.22373077334142652,224.8709677419355,221.5,425,16,65.54263098797051,0.8693318686278833,3.2111156288314,0.032655163883741706,0.17740401725334812
TATACONSUM_ohlcv.csv,229,158,71,0.6899563318777293,0.31786871852384985,0.1206125424204752,2.640970096032435,-0.6678333748224011,356.87772925764193,266.0,1015,12,4.1553014900148864e+18,13.382484089616053,6.860339235081808,0.1207623515789299,0.6208503088420637
SIEMENS_ohlcv.csv,168,115,53,0.6845238095238095,0.2748174469796544,0.0884313419769111,2.5278783076004276,-0.5798292049824376,243.46428571428572,207.0,735,4,138407412904.0597,265.531300194863,5.2462208460974304,0.10142072448058674,0.5983226809006527
TATAMOTORS_ohlcv.csv,312,206,106,0.6602564102564102,1.0505507688094309,0.164207761849258,8.756507600205419,-0.6762223186029779,643.5865384615385,585.0,1630,11,1.8503022729853276e+48,26.80744043405537,11.167072520967606,0.3367149900030227,2.0140928071487445
AUROPHARMA_ohlcv.csv,208,137,71,0.6586538461538461,0.5609945937962149,0.1655367704823839,4.52374899343586,-0.6063234103871561,489.28846153846155,434.5,1363,13,3.852460234844057e+24,145.75451033205223,8.139623116021117,0.17800789995456814,1.0433694862262184
NTPC_ohlcv.csv,144,92,52,0.6388888888888888,0.28809267538778716,0.11091086902726807,2.0979675491525827,-0.23303699993042876,761.4444444444445,902.5,1649,9,844992864072.9987,2.9647789381437004,9.04042842153682,0.08002574316327417,0.5112737081571996
