File,Total trades,Winning trades,Losing trades,Win rate,Average return per trade,Median return per trade,Max return,Min return,Average trade duration (days),Median trade duration (days),Max trade duration (days),Min trade duration (days),Total cumulative return,Maximum drawdown,Profit factor,Expectancy,Return volatility (std dev)
SHREECEM_ohlcv.csv,164,123,41,0.75,0.15885154310181807,0.08587247189072958,3.33461464241384,-0.6504515739998684,80.5670731707317,59.5,308,3,14967573.37752317,451.5655128935033,5.333735828462549,0.07942577155090905,0.43929891719079295
SRF_ohlcv.csv,164,122,42,0.7439024390243902,0.2147238832389787,0.08996251597105939,2.3889640832414973,-0.3696923797513089,77.64634146341463,57.0,300,5,11203193726.63646,252.88907836872238,7.529633259428367,0.10474335767755058,0.4773239446617711
PIDILITIND_ohlcv.csv,144,107,37,0.7430555555555556,0.16265958618070642,0.05511249450037341,2.176698109001409,-0.7530740984041564,84.64583333333333,64.0,350,5,5360463.363901821,197.43762234420967,7.412244463751426,0.07907063217117674,0.39892117860016374
PETRONET_ohlcv.csv,131,97,34,0.7404580152671756,0.10734538721892613,0.0693712102075017,0.9144888490832384,-0.42018209216343866,76.87022900763358,70.0,241,8,79592.28899025117,15.468683776570337,5.384479561239068,0.05162411751749883,0.20550208695548702
HCLTECH_ohlcv.csv,124,91,33,0.7338709677419355,0.1311081694214039,0.052693259278340135,2.5144303203549034,-0.6379912939301335,85.75,69.5,367,4,20022.581825594214,42.20046517478012,4.648605403320787,0.061324788922914736,0.39926823716173543
LT_ohlcv.csv,147,107,40,0.7278911564625851,0.12328696771208943,0.07715487671797994,1.6761214758434062,-0.5562554812039523,118.40136054421768,90.0,452,6,150132.26143844178,25.305244720839795,3.71245391781496,0.05619201929734689,0.32570191651858205
BERGEPAINT_ohlcv.csv,143,104,39,0.7272727272727273,0.06653092996058503,0.0690064008284537,0.49038441949480444,-0.19494371971853713,87.97202797202797,57.0,363,1,4171.632017966332,148.974799633468,4.266106641175542,0.030241331800265923,0.11942960317807341
DRREDDY_ohlcv.csv,197,143,54,0.7258883248730964,0.11119840432998826,0.06566065684325442,1.387837005515717,-0.4010217040591232,103.09137055837563,79.0,359,6,12436824.299819557,49.64435780124254,4.305048986228373,0.05023684256532463,0.2509915337522256
SBIN_ohlcv.csv,221,160,61,0.7239819004524887,0.189714723165475,0.11577761969724978,2.0652411506699284,-0.33588229711617135,186.52488687782807,148.0,506,9,16277956436277.31,15.296288430229822,6.3445333655537475,0.08498532847684175,0.3568706255379475
HEROMOTOCO_ohlcv.csv,160,115,45,0.71875,0.09390841323957402,0.0677289015843105,1.0897006773997577,-0.2551193183026022,117.36875,97.0,314,4,167735.75991144765,17.146687598284036,4.579605683045307,0.04108493079231363,0.1995450050386114
SBILIFE_ohlcv.csv,46,33,13,0.717391304347826,0.04589943128856968,0.055936707203488645,0.29734791502687097,-0.28562304720108367,61.91304347826087,58.0,162,13,4.908651683516318,0.8259052052096836,2.8226067233772114,0.01995627447329116,0.11600905969985549
JSWSTEEL_ohlcv.csv,162,116,46,0.7160493827160493,0.17899853692161058,0.109179142821736,3.914698564954208,-0.7863145668866048,139.30864197530863,153.0,339,11,1584558.2631716456,23.111358545567562,3.4607278402212405,0.07734504681797985,0.5129020534483404
BPCL_ohlcv.csv,230,163,67,0.7086956521739131,0.18486167527166275,0.11623068813733113,1.4630189709411083,-0.3820667297145635,163.22608695652173,157.5,371,6,17558343747880.693,24.72359080976362,5.313144875009082,0.0771596557655636,0.34173646348787334
SIEMENS_ohlcv.csv,183,129,54,0.7049180327868853,0.12674003186992022,0.07144634944880916,2.210687315142209,-0.6775808119073843,110.84699453551913,87.0,355,7,534738.4539762991,318.63756637687493,3.051902670386119,0.05194263601226239,0.37154091924385646
CIPLA_ohlcv.csv,198,138,60,0.696969696969697,0.0960157608960112,0.06341021340075034,0.9672055185328691,-0.913040204785817,96.17171717171718,87.0,330,6,624478.298157397,51.26513127121367,4.062122275986004,0.03782439065600442,0.22316566641045474
M&M_ohlcv.csv,197,137,60,0.6954314720812182,0.1282359757933089,0.06734802502882134,2.6742838439375327,-0.6371377865428507,99.8730964467005,81.0,264,3,221676.57465775532,45.09484489717187,3.037992993912648,0.05012269104611566,0.4322821576353509
UPL_ohlcv.csv,154,105,49,0.6818181818181818,0.18005357068555017,0.10484142536646793,2.3086960119880615,-0.3484847938793032,120.48701298701299,105.0,336,8,354208871.68790704,21.5369043615244,6.192522386398823,0.0654740257038364,0.37613553485900847
